,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
10437,F37853,2022-04-07,2022-04-07,153.45000000000002
10438,F37944,2022-04-19,2022-04-21,4220.700000000001
10439,F38131,2022-05-11,2022-05-11,4220.700000000001
10440,F37868,2022-04-08,2022-04-08,197.0
10441,F37871,2022-04-08,2022-04-08,391.50000000000006
10442,F38071,2022-05-04,2022-05-04,1148.6388000000002
10443,F38355,2022-06-10,2022-06-10,549.7
10444,F38237,2022-05-26,2022-05-26,17250.0
10445,F38834,2022-08-17,2022-08-17,3916.586
10446,F39045,2022-06-14,2022-09-13,34500.0
10447,F37915,2022-04-18,2022-04-18,1697.7068000000002
10448,F38029,2022-04-26,2022-04-29,1697.71
10449,F38365,2022-06-14,2022-06-13,1697.71
10450,F38692,2022-07-27,2022-07-28,1697.71
10451,F39929,2023-01-13,2023-01-17,1697.71
10452,F39951,2023-01-20,2023-01-19,1697.71
10453,F37916,2022-04-18,2022-04-18,1181.82
10454,F40176,2023-02-17,2023-02-17,650.0
10455,F37929,2022-04-19,2022-04-19,760.2500000000001
10456,F37935,2022-04-20,2022-04-20,705.2206000000001
10457,F38340,2022-06-08,2022-06-08,143.44
10458,F38006,2022-04-26,2022-04-27,500.0
10459,F37969,2022-04-25,2022-04-25,1506.0000000000002
10460,F38731,2022-08-01,2022-08-01,120.00000000000001
10461,F38033,2022-04-29,2022-04-29,1465.5200000000002
10462,F38090,2022-05-05,2022-05-05,2044.2000000000003
10463,F39059,2022-09-13,2022-09-14,1848.9
10464,F39066,2022-09-13,2022-09-15,1848.9
10465,F37998,2022-04-27,2022-04-27,123.0
10466,F38000,2022-04-27,2022-04-27,14266.34
10467,F38010,2022-04-28,2022-04-28,77.61
10468,F38381,2022-06-15,2022-06-15,77.43
10469,F38009,2022-04-28,2022-04-28,2237.7
10470,F39227,2022-09-30,2022-09-30,3644.6034000000004
10471,F39275,2022-10-10,2022-10-10,1481.7820000000002
10472,F38013,2022-04-28,2022-04-28,104.56
10473,F38054,2022-04-29,2022-04-29,734.5000000000001
10474,F38096,2022-05-06,2022-05-06,734.5
10475,F38023,2022-04-29,2022-04-29,587.12
10476,F38049,2022-04-29,2022-04-29,2316.3793
10477,F38102,2022-05-06,2022-05-06,2316.38
10478,F39826,2022-12-23,2022-12-23,9486.35
10479,F39838,2023-01-03,2022-12-23,14060.000000000002
10480,F38056,2022-04-29,2022-04-29,1124.1982
10481,F38107,2022-05-20,2022-05-09,8000.0
10482,F38187,2022-05-18,2022-05-18,830.0000000000001
10483,F38129,2022-05-03,2022-05-11,663.8800000000001
10484,F39203,2022-09-27,2022-09-30,1162.92
10485,F39204,2022-10-04,2022-09-30,1110.1200000000001
10486,F39309,2022-10-14,2022-10-14,391.65860000000004
10487,F40285,2023-02-27,2023-02-28,1419.0000000000002
10488,F38068,2022-05-04,2022-05-04,126.9
10489,F38928,2022-08-29,2022-08-29,271.809
10490,F38072,2022-05-04,2022-05-04,385.00000000000006
10491,F38354,2022-06-10,2022-06-10,770.0000000000001
10492,F38088,2022-05-05,2022-05-05,1350.0
10493,F38130,2022-05-13,2022-05-11,2025.2000000000003
10494,F38103,2022-05-06,2022-05-06,149.88000000000002
10495,F38143,2022-05-12,2022-05-12,2070.0000000000005
10496,F38150,2022-05-12,2022-05-12,270.0
10497,F38256,2022-05-25,2022-05-27,1185.0
10498,F38175,2022-05-17,2022-05-17,840.0000000000001
10499,F38182,2022-05-18,2022-05-18,710.0
10500,F38228,2022-05-24,2022-05-25,689.0
10501,F39182,2022-09-29,2022-09-29,344.85
10502,F39411,2022-10-24,2022-10-26,601.5
10503,F39487,2022-11-03,2022-11-03,472.50000000000006
10504,F38242,2022-05-25,2022-05-26,6627.59
10505,F38241,2022-05-26,2022-05-26,24145.800000000003
10506,F38208,2022-05-23,2022-05-23,452.58
10507,F38251,2022-05-27,2022-05-27,2864.409
10508,F38342,2022-06-09,2022-06-09,739.6600000000001
10509,F38285,2022-05-31,2022-05-31,1056.8965
10510,F38399,2022-06-07,2022-06-16,1410.0000000000002
10511,F38275,2022-05-31,2022-05-31,1800.0
10512,F38288,2022-06-01,2022-06-01,453.24
10513,F38426,2022-06-21,2022-06-21,521.04
10514,F38368,2022-06-10,2022-06-13,4050.4000000000005
10515,F38298,2022-06-02,2022-06-02,1557.0700000000002
10516,F38309,2022-06-03,2022-06-03,1999.8136
10517,F40053,2023-01-19,2023-01-31,2605.0
10518,F38357,2022-06-10,2022-06-10,4436.0
10519,F38323,2022-06-06,2022-06-06,357.00000000000006
10520,F38324,2022-06-07,2022-06-07,563.5
10521,F38332,2022-06-07,2022-06-07,753.0000000000001
10522,F38351,2022-06-09,2022-06-09,1575.6
10523,F38443,2022-06-24,2022-06-23,5972.32
10524,F38541,2022-07-07,2022-07-07,935.34
10525,F38666,2022-07-26,2022-07-26,467.67
10526,F38897,2022-08-25,2022-08-25,542.93
10527,F39171,2022-09-28,2022-09-28,530.1500000000001
10528,F39735,2022-12-08,2022-12-08,298.71000000000004
10529,F38456,2022-06-27,2022-06-24,2940.0000000000005
10530,F38376,2022-06-14,2022-06-14,53.728
10531,F38414,2022-06-20,2022-06-20,4360.23
10532,F38775,2022-08-10,2022-08-10,2033.07
10533,F38865,2022-08-22,2022-08-22,1429.8
10534,F38866,2022-08-15,2022-08-22,100.00000000000001
10535,F39220,2022-09-30,2022-09-30,344.82750000000004
10536,F38416,2022-06-20,2022-06-20,620.0
10537,F38417,2022-06-20,2022-06-20,620.0
10538,F38420,2022-06-20,2022-06-20,117.27300000000001
10539,F38429,2022-06-21,2022-06-21,1800.0
10540,F38438,2022-06-22,2022-06-22,1217.5
10541,F38453,2022-06-24,2022-06-24,160.0
10542,F39244,2022-10-05,2022-10-05,1217.2
10543,F38473,2022-06-27,2022-06-28,75.30000000000001
10544,F38480,2022-06-29,2022-06-29,435.72
10545,F38485,2022-06-29,2022-06-29,1165.95
10546,F38493,2022-07-01,2022-06-30,1165.95
10547,F38531,2022-07-01,2022-07-06,1165.95
10548,F38580,2022-07-12,2022-07-12,1165.95
10549,F39130,2022-09-22,2022-09-23,1165.95
10550,F39131,2022-09-22,2022-09-23,1165.95
10551,F39484,2022-11-03,2022-11-03,527.1
10552,F39708,2022-12-07,2022-12-07,248.28
10553,F39714,2022-12-07,2022-12-07,248.28
10554,F39739,2022-12-09,2022-12-09,372.42
10555,F38462,2022-06-24,2022-06-24,335.0
10556,F38488,2022-06-30,2022-06-30,5812.650000000001
10557,F38548,2022-07-07,2022-07-07,5119.713400000001
10558,F38839,2022-08-17,2022-08-17,1200.0
10559,F38932,2022-08-30,2022-08-29,6822.93
10560,F39270,2022-09-30,2022-10-07,13783.98
10561,F38490,2022-06-30,2022-06-30,4137.93
10562,F38567,2022-06-30,2022-07-11,4137.92
10563,F38501,2022-06-30,2022-06-30,1455.0000000000002
10564,F38517,2022-07-04,2022-07-04,343.0
10565,F38563,2022-07-07,2022-07-11,8421.1
10566,F38532,2022-07-06,2022-07-06,1170.0
10567,F38989,2022-09-06,2022-09-06,550.0
10568,F38536,2022-07-06,2022-07-06,1824.0500000000002
10569,F38970,2022-09-02,2022-09-02,225.00000000000003
10570,F39762,2022-12-13,2022-12-13,3880.0
10571,F38583,2022-07-15,2022-07-12,66451.41
10572,F39010,2022-09-06,2022-09-08,8490.630000000001
10573,F39324,2022-10-21,2022-10-18,17592.620000000003
10574,F39494,2022-11-08,2022-11-25,38815.850000000006
10575,F39794,2022-12-20,2023-01-10,28582.760000000002
10576,F40096,2023-02-07,2023-02-28,19790.0
10577,F40183,2023-01-19,2023-03-13,19790.0
10578,F38549,2022-07-07,2022-07-07,1074.0400000000002
10579,F38557,2022-07-08,2022-07-08,727.3100000000001
10580,F38609,2022-07-12,2022-07-18,8420.0
10581,F38686,2022-07-28,2022-07-28,3960.0
10582,F40225,2023-03-03,2023-02-24,4210.0
10583,F38572,2022-07-12,2022-07-12,1034.48
10584,F38573,2022-07-12,2022-07-12,517.24
10585,F38693,2022-07-12,2022-07-28,517.24
10586,F38570,2022-07-11,2022-07-11,1056.0
10587,F38678,2022-07-27,2022-07-27,484.00000000000006
10588,F38607,2022-07-15,2022-07-15,1350.0
10589,F38625,2022-07-20,2022-07-20,1127.0
10590,F38691,2022-07-28,2022-07-28,4882.5
10591,F38629,2022-07-20,2022-07-20,711.21
10592,F38635,2022-07-21,2022-07-21,117.58
10593,F38840,2022-08-17,2022-08-17,851.7993
10594,F39583,2022-11-16,2022-11-16,98.00000000000001
10595,F38829,2022-08-15,2022-08-16,2265.0
10596,F38830,2022-08-16,2022-08-16,120.00000000000001
10597,F39070,2022-09-09,2022-09-19,690.0
10598,F38680,2022-07-27,2022-07-27,1553.22
10599,F38681,2022-07-27,2022-07-27,1852.6399999999999
10600,F38685,2022-07-27,2022-07-27,1113.7212000000002
10601,F38805,2022-08-10,2022-08-11,7525.000000000001
10602,F38807,2022-08-10,2022-08-12,661.2
10603,F38874,2022-08-25,2022-08-22,661.2
10604,F39306,2022-10-14,2022-10-14,650.0
10605,F38719,2022-07-29,2022-07-29,870.0000000000001
10606,F38795,2022-08-10,2022-08-11,870.0
10607,F38747,2022-08-04,2022-08-04,1574.76
10608,F38798,2022-08-11,2022-08-11,245.0
10609,F38790,2022-08-10,2022-08-10,79.4
10610,F38799,2022-08-11,2022-08-11,233.6205
10611,F38815,2022-08-15,2022-08-15,1230.0
10612,F38824,2022-08-16,2022-08-16,785.0
10613,F38818,2022-08-15,2022-08-15,738.0000000000001
10614,F38831,2022-08-16,2022-08-16,1141.6364
10615,F39737,2022-12-05,2022-12-08,1215.0
10616,F38868,2022-08-22,2022-08-22,2112.7000000000003
10617,F38825,2022-08-16,2022-08-16,650.0
10618,F38856,2022-08-18,2022-08-19,2219.34
10619,F39121,2022-08-17,2022-09-22,3298.2759
10620,F38951,2022-08-25,2022-08-31,22891.6
10621,F38930,2022-08-24,2022-08-29,612.5
10622,F38893,2022-08-24,2022-08-24,2700.0
10623,F38906,2022-08-25,2022-08-25,4553.325000000001
10624,F39013,2022-09-08,2022-09-08,1975.0
10625,F39016,2022-09-08,2022-09-08,2183.0000000000005
10626,F38933,2022-08-29,2022-08-29,709.5505999999999
10627,F38958,2022-09-05,2022-08-31,1038.28
10628,F38944,2022-08-30,2022-08-30,1698.6100000000001
10629,F38972,2022-09-02,2022-09-02,4560.8
10630,F38986,2022-09-02,2022-09-05,1999.8136000000002
10631,F38987,2022-09-05,2022-09-05,842.0
10632,F39753,2022-12-13,2022-12-13,385.69000000000005
10633,F38990,2022-09-06,2022-09-06,631.0
10634,F39011,2022-09-07,2022-09-08,3800.0000000000005
10635,F39372,2022-10-21,2022-10-24,4039.0000000000005
10636,F39040,2022-09-13,2022-09-13,327.59000000000003
10637,F39072,2022-09-20,2022-09-19,1057.78
10638,F39191,2022-09-28,2022-09-30,34786.12
10639,F39094,2022-09-20,2022-09-20,699.7792000000001
10640,F39211,2022-09-30,2022-09-30,948.2758000000001
10641,F39142,2022-09-23,2022-09-23,3690.0000000000005
10642,F39157,2022-09-27,2022-09-27,904.8900000000001
10643,F39158,2022-09-27,2022-09-27,1760.0000000000002
10644,F39164,2022-09-27,2022-09-27,1012.96
10645,F39901,2023-01-11,2023-01-11,240.00000000000003
10646,F39175,2022-09-28,2022-09-28,880.0
10647,F39202,2022-09-30,2022-09-30,3572.6982000000003
10648,F39271,2022-10-11,2022-10-07,3572.7000000000003
10649,F39192,2022-09-30,2022-09-30,1151.0000000000002
10650,F39529,2022-11-08,2022-11-08,2012.0
10651,F39936,2023-01-18,2023-01-18,735.0000000000001
10652,F39937,2023-01-18,2023-01-18,735.0
10653,F39193,2022-09-30,2022-09-30,6764.7586
10654,F39278,2022-10-12,2022-10-10,6764.76
10655,F39205,2022-09-30,2022-09-30,1496.5948
10656,F39272,2022-10-07,2022-10-07,1911.0000000000002
10657,F39491,2022-10-24,2022-11-03,1364.0
10658,F39218,2022-09-30,2022-09-30,699.5000000000001
10659,F39225,2022-09-30,2022-09-30,699.5000000000001
10660,F39303,2022-10-07,2022-10-13,699.5000000000001
10661,F39228,2022-10-03,2022-10-03,965.4
10662,F39235,2022-10-03,2022-10-04,965.4000000000001
10663,F39249,2022-10-05,2022-10-05,1106.476
10664,F39463,2022-10-31,2022-10-31,1515.5172000000002
10665,F39490,2022-11-04,2022-11-03,1625.8600000000001
10666,F39836,2022-12-19,2022-12-23,1435.0000000000002
10667,F39404,2022-10-27,2022-10-26,3236.0
10668,F39276,2022-10-10,2022-10-10,328.25
10669,F39405,2022-10-17,2022-10-26,7769.6900000000005
10670,F39295,2022-10-12,2022-10-12,300.53000000000003
10671,F39353,2022-10-20,2022-10-20,1850.0000000000002
10672,F39384,2022-10-20,2022-10-24,9471.2
10673,F39385,2022-10-21,2022-10-24,742.45
10674,F39332,2022-10-18,2022-10-18,670.69
10675,F39447,2022-10-25,2022-10-31,429.25000000000006
10676,F39432,2022-10-27,2022-10-28,1089.3500000000001
10677,F39433,2022-10-27,2022-10-28,1089.3500000000001
10678,F39396,2022-10-31,2022-10-25,4978.96
10679,F39402,2022-10-25,2022-10-25,1703.7504
10680,F39616,2022-11-23,2022-11-23,3407.5008000000003
10681,F39755,2022-12-13,2022-12-13,3407.5008000000003
10682,F39444,2022-10-31,2022-10-31,1383.3600000000001
10683,F39985,2023-01-13,2023-01-24,381.00000000000006
10684,F39427,2022-10-27,2022-10-28,985.3389000000001
10685,F39467,2022-11-01,2022-11-01,642.9156
10686,F39568,2022-11-14,2022-11-15,1726.28
10687,F39443,2022-10-31,2022-10-31,1984.0000000000002
10688,F39442,2022-10-31,2022-10-31,153.25
10689,F39446,2022-10-31,2022-10-31,941.522
10690,F39456,2022-11-04,2022-10-31,9499.6
10691,F39474,2022-11-01,2022-11-01,282.0
10692,F39489,2022-11-03,2022-11-03,5000.0
10693,F39769,2022-12-14,2022-12-14,5000.0
10694,F39889,2023-01-10,2023-01-10,5000.0
10695,F39539,2022-11-09,2022-11-10,439.66
10696,F39493,2022-11-04,2022-11-04,620.0
10697,F39571,2022-11-15,2022-11-15,1830.0
10698,F39572,2022-11-15,2022-11-15,413.76000000000005
10699,F39660,2022-11-30,2022-11-30,390.0
10700,F39740,2022-12-09,2022-12-09,170.3271
10701,F39567,2022-11-10,2022-11-14,2444.84
10702,F39518,2022-11-08,2022-11-08,597.4
10703,F39526,2022-11-08,2022-11-08,1309.0
10704,F39530,2022-11-09,2022-11-09,1900.84
10705,F40175,2023-02-17,2023-02-17,1880.0
10706,F39649,2022-11-18,2022-11-28,1608.7500000000002
10707,F39650,2022-11-24,2022-11-28,143.65
10708,F39573,2022-11-15,2022-11-15,467.67
10709,F39581,2022-11-16,2022-11-16,3796.02
10710,F40032,2023-01-27,2023-01-30,2268.0
10711,F39574,2022-11-15,2022-11-15,285.64000000000004
10712,F39742,2022-12-09,2022-12-09,344.85
10713,F39579,2022-11-15,2022-11-15,124.25
10714,F40153,2023-02-15,2023-02-15,100.88000000000001
10715,F39588,2022-11-16,2022-11-16,435.72
10716,F39624,2022-11-24,2022-11-24,958.3
10717,F39626,2022-11-24,2022-11-24,5309.11
10718,F39627,2022-11-24,2022-11-24,5309.11
10719,F39607,2022-11-18,2022-11-18,1547.0700000000002
10720,F39629,2022-11-24,2022-11-24,3043.13056
10721,F39670,2022-11-30,2022-11-30,11294.500000000002
10722,F39736,2022-12-01,2022-12-08,16450.100000000002
10723,F39669,2022-11-30,2022-11-30,3584.2241000000004
10724,F39733,2022-12-05,2022-12-08,4157.700000000001
10725,F39683,2022-11-30,2022-11-30,3795.0000000000005
10726,F39717,2022-12-05,2022-12-07,3795.0
10727,F39702,2022-12-06,2022-12-06,47.870000000000005
10728,F39706,2022-12-06,2022-12-06,970.0000000000001
10729,F39691,2022-12-02,2022-12-05,3722.1000000000004
10730,F39722,2022-12-08,2022-12-08,1430.0
10731,F39727,2022-12-08,2022-12-08,2305.3900000000003
10732,F39793,2022-12-15,2022-12-20,1434.0
10733,F39803,2022-12-19,2022-12-21,1325.07
10734,F39830,2023-01-04,2022-12-23,12645.450000000003
10735,F39831,2022-12-23,2022-12-23,903.2586000000001
10736,F39962,2023-01-20,2023-01-20,903.6
10737,F39828,2022-12-23,2022-12-23,1530.0000000000002
10738,F39788,2022-12-23,2022-12-19,11809.980000000001
10739,F39851,2022-12-20,2023-01-03,79955.0
10740,F39852,2022-12-20,2023-01-03,80544.0
10741,F39855,2023-01-04,2023-01-04,80544.0
10742,F39870,2023-01-05,2023-01-13,80544.0
10743,F39792,2022-12-20,2022-12-20,1400.0000000000002
10744,F39822,2022-12-22,2022-12-22,70.0
10745,F39845,2023-01-03,2023-01-03,1439.21
10746,F39994,2023-01-26,2023-01-25,2256.1899999999996
10747,F40132,2023-02-14,2023-02-14,628.0
10748,F39849,2023-01-03,2023-01-03,1403.0100000000002
10749,F39850,2023-01-03,2023-01-03,189.00000000000003
10750,F39903,2023-01-17,2023-01-11,7795.000000000001
10751,F40006,2023-01-10,2023-01-26,1180.5
10752,F39883,2023-01-09,2023-01-09,3407.5400000000004
10753,F39894,2023-01-10,2023-01-10,2175.882
10754,F39895,2023-01-10,2023-01-10,753.0
10755,F40012,2023-01-27,2023-01-27,3394.7
10756,F40097,2023-02-07,2023-02-07,1252.0
10757,F40038,2023-01-26,2023-01-31,2300.0
10758,F39991,2023-01-26,2023-01-25,1442.35
10759,F40219,2023-02-23,2023-02-23,2204.7000000000003
10760,F40020,2023-01-27,2023-01-27,9376.0
10761,F40169,2023-02-15,2023-02-17,10548.0
10762,F40170,2023-02-17,2023-02-17,110.00000000000001
10763,F40191,2023-02-21,2023-02-21,478.60900000000004
10764,F39965,2023-01-20,2023-01-20,145.3
10765,F39982,2023-01-24,2023-01-24,1461.0
10766,F39983,2023-01-24,2023-01-24,258.6
10767,F40002,2023-01-26,2023-01-26,380.00000000000006
10768,F40010,2023-01-26,2023-01-26,1089.2
10769,F40051,2023-02-01,2023-01-31,700.0000000000001
10770,F40275,2023-02-28,2023-02-28,15909.0
10771,F40052,2023-02-07,2023-01-31,15146.710000000001
10772,F40029,2023-01-30,2023-01-30,4474.14
10773,F40254,2023-02-27,2023-02-27,660.0
10774,F40070,2023-02-01,2023-02-01,3338.1000000000004
10775,F40286,2023-02-28,2023-02-28,3272.0000000000005
10776,F40306,2023-03-01,2023-03-06,3272.0000000000005
10777,F40123,2023-02-10,2023-02-10,1016.8100000000001
10778,F40177,2023-02-17,2023-02-17,7600.000000000001
10779,F40186,2023-02-20,2023-02-20,483.50000000000006
10780,F40240,2023-02-24,2023-02-24,550.5
10781,F40260,2023-02-20,2023-02-28,8121.750000000001
10782,F40154,2023-02-15,2023-02-15,830.1780000000001
10783,F40276,2023-02-21,2023-02-28,769.0000000000001
10784,F40166,2023-02-16,2023-02-16,940.0000000000001
10785,F40200,2023-02-22,2023-02-22,13630.0
10786,F40198,2023-02-21,2023-02-21,149.88000000000002
10787,F40269,2023-03-03,2023-02-28,4528.8
10788,F40234,2023-02-24,2023-02-24,206.91000000000003
10789,F40246,2023-02-24,2023-02-27,4800.0
10790,F40244,2023-02-24,2023-02-24,485.0
10791,F40280,2023-03-07,2023-02-28,8806.130000000001
10792,F40247,2023-02-27,2023-02-27,1450.0000000000002
10793,F40272,2023-02-28,2023-02-28,1359.43
10794,F40273,2023-03-08,2023-02-28,1153.3400000000001
10795,F40289,2023-03-01,2023-03-01,222.25000000000003
10796,F40299,2023-03-03,2023-03-03,912.0000000000001
10797,F40304,2023-03-06,2023-03-06,527.2600000000001
10798,F32431,2020-07-31,2020-07-31,596.5517000000001
10799,F32517,2020-07-24,2020-08-13,1193.12
10800,F36994,2021-12-23,2021-12-23,166.091
10801,F37113,2022-01-13,2022-01-13,1026.2096
10802,F32355,2020-07-27,2020-07-27,246.73000000000002
10803,F32591,2020-08-03,2020-08-20,45979.1
10804,F32711,2020-08-31,2020-08-31,515.0775
10805,F32759,2020-09-04,2020-09-04,515.08
10806,F30019,2019-10-24,2019-10-24,99.1379
10807,F30103,2019-10-23,2019-10-31,575.87
10808,F33795,2020-12-31,2020-12-31,2112.2672000000002
10809,F33831,2020-12-15,2021-01-06,2112.2727000000004
10810,F35898,2021-08-20,2021-08-20,267.24
10811,F35915,2021-08-20,2021-08-20,5328.75
10812,F36801,2021-11-30,2021-11-30,8925.0
10813,F37060,2021-12-23,2022-01-05,375.00000000000006
10814,F35911,2021-08-20,2021-08-20,254.31000000000003
10815,F36193,2021-09-20,2021-09-21,2304.0
10816,F35933,2021-08-24,2021-08-24,1485.0000000000002
10817,F35943,2021-08-24,2021-08-24,442.64720000000005
10818,F35942,2021-08-24,2021-08-24,1703.7504000000001
10819,F37754,2022-03-29,2022-03-29,689.7
10820,F37948,2022-04-21,2022-04-21,689.7
10821,F38060,2022-05-02,2022-05-02,300.0
10822,F38610,2022-07-18,2022-07-18,293.08000000000004
10823,F35949,2021-08-25,2021-08-25,3450.0000000000005
10824,F37173,2022-01-25,2022-01-24,78000.0
10825,F35937,2021-08-24,2021-08-24,748.5000000000001
10826,F35941,2021-08-24,2021-08-24,267.27270000000004
10827,F36052,2021-09-03,2021-09-03,267.27270000000004
10828,F36050,2021-09-03,2021-09-03,1867.2727000000002
10829,F39358,2022-10-19,2022-10-20,805.5000000000001
10830,F35954,2021-08-25,2021-08-25,2620.1048
10831,F36002,2021-08-31,2021-08-31,445.00000000000006
10832,F35960,2021-08-26,2021-08-26,112.1
10833,F35992,2021-08-30,2021-08-31,402.00000000000006
10834,F36269,2021-09-28,2021-09-28,472.5
10835,F37774,2022-03-29,2022-03-30,538.7900000000001
10836,F38169,2022-05-16,2022-05-16,1018.75
10837,F38682,2022-06-24,2022-07-27,696.0000000000001
10838,F38841,2022-08-09,2022-08-17,1284.0
10839,F39922,2023-01-06,2023-01-13,290.0
10840,F38624,2022-07-20,2022-07-20,315.0
10841,F31945,2020-06-02,2020-07-08,3439.92
10842,F34680,2021-03-25,2021-03-31,9600.0
10843,F38947,2022-08-30,2022-09-30,16000.000000000002
10844,F40027,2023-01-27,2023-03-01,14888.98998
10845,F30531,2019-11-29,2020-02-07,720.0000000000001
10846,F30532,2019-12-03,2020-02-07,1440.0
10847,F30583,2019-12-16,2020-02-14,2160.0
10848,F30717,2020-01-07,2020-03-07,1236.0
10849,F30718,2020-01-07,2020-03-07,1236.0
10850,F31474,2020-03-11,2020-05-10,1236.0
10851,F31475,2020-03-11,2020-05-10,1440.0
10852,F31476,2020-03-11,2020-05-10,1440.0
10853,F31541,2020-03-18,2020-05-17,1440.0
10854,F31702,2020-04-02,2020-06-01,2160.0
10855,F32097,2020-06-29,2020-08-28,1236.0
10856,F32169,2020-07-03,2020-09-01,1440.0000000000002
10857,F32170,2020-07-03,2020-09-01,1236.0
10858,F32171,2020-07-03,2020-09-01,720.0000000000001
10859,F32172,2020-07-03,2020-09-01,1440.0000000000002
10860,F32402,2020-07-30,2020-07-30,21600.0
10861,F32403,2020-07-30,2020-07-30,3600.0000000000005
10862,F32405,2020-07-30,2020-07-30,5120.0
10863,F32913,2020-08-13,2020-09-24,533.6
10864,F34531,2021-03-16,2021-03-16,2160.0
10865,F37300,2022-02-01,2022-04-09,9334.400000000001
